Versión;faç     ;;;Cantidad;;300.000,00;Uni     ;;Lote Mínimo;300.000,00;;Lote Máximo;;0,00;;;
Observaciones;;Tercerista: Ripoll;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;100027;;ESCITALOPRAM OXALATO;;g       ;3.831,00;
1;11;;;;FAÇON;;;;;;100008;;STARCH 1500;;g       ;5.820,00;
1;11;;;;FAÇON;;;;;;100017;;VIVAPUR PH 200;;g       ;26.250,00;
1;11;;;;FAÇON;;;;;;100016;;VIVAPUR PH 102;;g       ;6.369,00;
1;11;;;;FAÇON;;;;;;100044;;LAURIL SULFATO DE SODIO POLVO;;g       ;180,00;
1;11;;;;FAÇON;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;300,00;
1;11;;;;FAÇON;;;;;;100054;;PVP K30;;g       ;900,00;
1;11;;;;FAÇON;;;;;;100024;;VIVASOL GF;;g       ;1.350,00;
1;11;;;;FAÇON;;;;;;100004;;ALCOHOL;;L       ;38,00;
1;11;;;;FAÇON;;;;;;100066;;VIVACOAT A;;g       ;1.500,00;
1;11;;;;FAÇON;;;;;;100039;;LACA AZUL ÍNDIGO CARMÍN FD&C #2;;g       ;30,00;
1;11;;;;FAÇON;;;;;;100070T;;AGUA PURIFICADA TERCERISTA;;L       ;3,46;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;145; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20042.03;;;GCOR NOASARTÁN 150;;;;;;;;Nro Formula;;1541;;;
Versión;faç     ;;;Cantidad;;40.000,00;Uni     ;;Lote Mínimo;40.000,00;;Lote Máximo;;0,00;;;
Observaciones;;TERCERISTA: LAB. SPEFAR S.A.;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;100035;;IRBESARTAN;;g       ;6.000,00;
1;11;;;;FAÇON;;;;;;100008;;STARCH 1500;;g       ;1.600,00;
1;11;;;;FAÇON;;;;;;100041;;LACTOSA MONOHIDRATO MALLA 200;;g       ;7.480,00;
1;11;;;;FAÇON;;;;;;100054;;PVP K30;;g       ;480,00;
1;11;;;;FAÇON;;;;;;100030;;ESTEARATO DE MAGNESIO;;g       ;120,00;
1;11;;;;FAÇON;;;;;;100024;;VIVASOL GF;;g       ;320,00;
1;11;;;;FAÇON;;;;;;100004;;ALCOHOL;;L       ;5,55;
1;11;;;;FAÇON;;;;;;100066;;VIVACOAT A;;g       ;600,00;
1;11;;;;FAÇON;;;;;;100070T;;AGUA PURIFICADA TERCERISTA;;L       ;2,04;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;146; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20018.04;;;GBLI CIPRAM S20 X 14;;;;;;;;Nro Formula;;1556;;;
Versión;faç     ;;;Cantidad;;17.857,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;"TERCERISTA REGUEIRO
";;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20018.03;;GCOR CIPRAM S20;;Uni     ;250.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;147; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20024.04;;;GBLI EVRY 0.8 X 20;;;;;;;;Nro Formula;;1558;;;
Versión;faç     ;;;Cantidad;;15.000,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20024.02;;GCOM EVRY 0.8;;Uni     ;300.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;148; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20026.04;;;GBLI FIBROLIP X 10;;;;;;;;Nro Formula;;1560;;;
Versión;faç     ;;;Cantidad;;10.000,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;TERCERISTA: REGUEIRO;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20026.02;;GCAP FIBROLIP;;Uni     ;100.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;149; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20028.04;;;GBLI FLUIDASA CÁPSULAS X 10;;;;;;;;Nro Formula;;1561;;;
Versión;faç     ;;;Cantidad;;15.000,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;TERCERISTA: REGUEIRO;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20028.02;;GCAP FLUIDASA CÁPSULAS;;Uni     ;150.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;150; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20031.04;;;GBLI GALTAMIN 8 X 14;;;;;;;;Nro Formula;;1562;;;
Versión;faç     ;;;Cantidad;;6.857,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20031.03;;GCOR GALTAMIN 8;;Uni     ;96.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;151; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20036.04;;;GBLI LESTEROL 10 X 14;;;;;;;;Nro Formula;;1563;;;
Versión;faç     ;;;Cantidad;;21.428,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;TERCERISTA: REGUEIRO;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20036.03;;GCOR LESTEROL 10;;Uni     ;300.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;152; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20057.04;;;GBLI LESTEROL 40 X 14;;;;;;;;Nro Formula;;1565;;;
Versión;faç     ;;;Cantidad;;2.857,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;"TERCERISTA REGUEIRO.
";;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20057.03;;GCOR LESTEROL 40;;Uni     ;40.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;153; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20042.04;;;GBLI NOASARTÁN 150 X 14;;;;;;;;Nro Formula;;1567;;;
Versión;faç     ;;;Cantidad;;2.857,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;TERCERISTA REGUEIRO;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20042.03;;GCOR NOASARTÁN 150;;Uni     ;40.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;154; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20043.04;;;GBLI NOASARTÁN 300 X 14;;;;;;;;Nro Formula;;1568;;;
Versión;faç     ;;;Cantidad;;2.857,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;"TERCERISTA REGUEIRO
";;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20043.03;;GCOR NOASARTÁN 300;;Uni     ;40.000,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;155; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;26/10/2020;;;
Artículo;20045.04;;;GBLI RYTMOL 300 X 10;;;;;;;;Nro Formula;;1571;;;
Versión;faç     ;;;Cantidad;;16.667,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;"TERCERISTA REGUEIRO.
";;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;11;;;;FAÇON;;;;;;20045.03;;GCOR RYTMOL 300;;Uni     ;166.667,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;156; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30061;;;AGOMET X 10 COMPRIMIDOS;;;;;;;;Nro Formula;;1741;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20061.04;;GBLI AGOMET X 10;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120061B;;PROSPECTO AGOMET;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120061A;;ESTUCHE AGOMET X 10 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;157; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30062;;;AGOMET X 30 COMPRIMIDOS;;;;;;;;Nro Formula;;1742;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20061.04;;GBLI AGOMET X 10;;Uni     ;3,00;
1;7;;;;ESTUCHADO;;;;;;120061B;;PROSPECTO AGOMET;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120062A;;ESTUCHE AGOMET X 30 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;158; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30003;;;ALLOFED 100 X 25 COMPRIMIDOS;;;;;;;;Nro Formula;;1743;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20003.04;;GBLI ALLOFED 100 X 25;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120003B;;PROSPECTO ALLOFED;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120003A;;ESTUCHE ALLOFED 100 X 25 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;159; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30004;;;ALLOFED 100 X 50 COMPRIMIDOS;;;;;;;;Nro Formula;;1744;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20003.04;;GBLI ALLOFED 100 X 25;;Uni     ;2,00;
1;7;;;;ESTUCHADO;;;;;;120003B;;PROSPECTO ALLOFED;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120004A;;ESTUCHE ALLOFED 100 X 50 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;160; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30005;;;ALLOFED 300 X 14 COMPRIMIDOS;;;;;;;;Nro Formula;;1745;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20005.04;;GBLI ALLOFED 300 X 14;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120003B;;PROSPECTO ALLOFED;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120005A;;ESTUCHE ALLOFED 300 X 14 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;161; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30006;;;BETIVER 16 X 20 COMPRIMIDOS;;;;;;;;Nro Formula;;1746;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;1,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20006.04;;GBLI BETIVER 16 X 20;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120006B;;PROSPECTO BETIVER;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120006A;;ESTUCHE BETIVER 16 X 20 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;162; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30008;;;BUPRIL SR X 10 COMPRIMIDOS;;;;;;;;Nro Formula;;1748;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20008.04;;GBLI BUPRIL SR X 10;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120008B;;PROSPECTO BUPRIL SR;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120008A;;ESTUCHE BUPRIL SR X 10 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;163; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30009;;;BUPRIL SR X 30 COMPRIMIDOS;;;;;;;;Nro Formula;;1749;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20008.04;;GBLI BUPRIL SR X 10;;Uni     ;3,00;
1;7;;;;ESTUCHADO;;;;;;120008B;;PROSPECTO BUPRIL SR;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120009A;;ESTUCHE BUPRIL SR X 30 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;164; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30013;;;CARVEDIL 25 X 10 COMPRIMIDOS;;;;;;;;Nro Formula;;1754;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20013.04;;GBLI CARVEDIL 25 X 10;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120012B;;PROSPECTO CARVEDIL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120013A;;ESTUCHE CARVEDIL 25 X 10 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;165; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30014;;;CARVEDIL 25 X 30 COMPRIMIDOS;;;;;;;;Nro Formula;;1755;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20013.04;;GBLI CARVEDIL 25 X 10;;Uni     ;3,00;
1;7;;;;ESTUCHADO;;;;;;120012B;;PROSPECTO CARVEDIL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120014A;;ESTUCHE CARVEDIL 25 X 30 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;166; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30015;;;CILOZOL 100 X 30 COMPRIMIDOS;;;;;;;;Nro Formula;;1756;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20015.04;;GBLI CILOZOL 100 X 10;;Uni     ;3,00;
1;7;;;;ESTUCHADO;;;;;;120015B;;PROSPECTO CILOZOL;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120015A;;ESTUCHE CILOZOL 100 X 30 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;167; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30018;;;CIPRAM S20 X 14 COMPRIMIDOS;;;;;;;;Nro Formula;;1759;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20018.04;;GBLI CIPRAM S20 X 14;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120016B;;PROSPECTO CIPRAM S;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120018A;;ESTUCHE CIPRAM S20 X 14 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;168; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30019;;;CIPRAM S20 X 28 COMPRIMIDOS;;;;;;;;Nro Formula;;1760;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20018.04;;GBLI CIPRAM S20 X 14;;Uni     ;2,00;
1;7;;;;ESTUCHADO;;;;;;120016B;;PROSPECTO CIPRAM S;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120019A;;ESTUCHE CIPRAM S20 X 28 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;169; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30024;;;EVRY 0.8 X 20 COMPRIMIDOS;;;;;;;;Nro Formula;;1763;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
1;7;;;;ESTUCHADO;;;;;;20024.04;;GBLI EVRY 0.8 X 20;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120024B;;PROSPECTO EVRY;;Uni     ;1,00;
1;7;;;;ESTUCHADO;;;;;;120024A;;ESTUCHE EVRY 0.8 X 20 COMPRIMIDOS;;Uni     ;1,00;
Fecha de emision : 27/11/2023 13:56  -  Usuario : vgomez  -  Base : Noas  -  Terminal : DESK;;;;;;;;;;;;;;;170; | 240;
;;;Noas Farma Uruguay;;;;;;;;;;;;;;
;;;FORMULAS PRODUCTIVAS;;;;;;;;;;;;;;
Empresa;01;;;Noas Farma Uruguay;;;;;Formula Activa;S;;Fecha Alta;;29/10/2020;;;
Artículo;30026;;;FIBROLIP X 10 CÁPSULAS;;;;;;;;Nro Formula;;1765;;;
Versión;faç     ;;;Cantidad;;1,00;Uni     ;;Lote Mínimo;0,00;;Lote Máximo;;0,00;;;
Observaciones;;;;;;;;;;;;;;;;;
Nro. Paso;Etapa;;;;Nombre;;;;;;Componente;;Nombre;;Unidad;Cantidad;
